polynomial_sampling_uniform,201,0.3823451280593872
polynomial_sampling_uniform,403,0.538711142539978
polynomial_sampling_uniform,605,0.749484658241272
polynomial_sampling_uniform,807,1.0058403253555297
polynomial_sampling_uniform,1009,1.23620924949646
polynomial_sampling_uniform,1211,1.3969478130340576
polynomial_sampling_uniform,1413,1.5475914478302002
polynomial_sampling_uniform,1615,1.969485378265381
polynomial_sampling_uniform,1817,2.4618589162826536
polynomial_sampling_uniform,2019,2.455030632019043
